"0.0","0.15","898","552","0","Sat Jun 20 17:16:21 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:18:10 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:19:54 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:26:39 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:27:14 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:27:48 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:28:23 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:28:57 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:29:31 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:30:08 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:31:01 IST 2020"
"0.0","0.15","898","552","0","Sat Jun 20 17:34:58 IST 2020"
"0.0","0.0","0.0","0.15","898","552","0","552","0","Sat Jun 20 18:00:14 IST 2020"
"0.09","0.0","0.09","0.15","898","552","0","115875","1256625","Sat Jun 20 21:08:02 IST 2020"
"0.09","0.0","0.09","0.15","898","552","0","115875","1256625","Sat Jun 20 21:36:17 IST 2020"
"0.09","0.0","0.09","0.15","898","552","0","115875","1256625","Sat Jun 20 21:39:44 IST 2020"
"0.09","0.0","0.09","0.15","898","552","0","115875","1256625","Sat Jun 20 21:52:41 IST 2020"
"0.09","0.0","0.09","0.15","898","552","0","115875","1256625","Sat Jun 20 21:56:44 IST 2020"
