"34.67","29.78","39.56","0.91","0.87","0.97","746348","859424","660550","680900","2.83","1107.9","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:31:48 IST 2020"
"34.67","29.78","39.56","0.93","0.89","0.98","756674","853896","655600","669350","2.8","1107.9","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:32:44 IST 2020"
"35.54","29.94","41.14","0.95","0.88","1.04","756691","857538","680900","652300","2.97","1107.9","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:33:57 IST 2020"
"35.540000915527344","29.94","41.14","0.93","0.85","1.04","758810","889709","716100","691350","2.87","1109.1","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:35:54 IST 2020"
"35.54","29.94","41.14","0.94","0.85","1.06","765167","898046","726000","686950","2.89","1108.8","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:36:53 IST 2020"
"35.54","29.94","41.14","0.9","0.82","1.0","743909","908102","700150","702350","2.78","1108.8","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:38:58 IST 2020"
"0.89","35.54","29.94","41.14","0.83","0.97","757339","912199","693000","712800","2.73","1107.95","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:39:53 IST 2020"
"0.91","35.54","29.94","41.14","0.83","1.01","758535","916117","704550","696850","2.74","1107.2","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:41:45 IST 2020"
"0.93","35.1","2.89","30.28","39.92","0.83","1.07","775350","933888","731500","684200","1109.0","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:44:36 IST 2020"
"0.94","35.1","2.87","30.28","39.92","0.83","1.08","779224","937093","732050","678700","1109.0","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:45:07 IST 2020"
"0.96","35.1","2.97","30.28","39.92","0.85","1.12","788146","926779","741950","660000","1109.0","1110.0","30-Jul-2020","2.31","Mon Jul 06 10:47:24 IST 2020"
