"0.69","77.19","4.26","76.42","77.96","0.66","0.76","1371562","2093884","656000","865600","505.8","510.0","5.29","30-Jul-2020","Mon Jul 06 11:54:23 IST 2020"
"0.67","77.19","4.12","76.42","77.96","0.65","0.72","1372476","2126034","641600","887200","506.85","510.0","5.29","30-Jul-2020","Mon Jul 06 11:55:13 IST 2020"
"0.63","77.19","3.82","76.42","77.96","0.61","0.69","1318485","2156068","616800","900000","505.45","510.0","5.29","30-Jul-2020","Mon Jul 06 11:56:48 IST 2020"
"0.63","77.02","3.86","76.3","77.73","0.61","0.69","1321401","2173393","616800","898400","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 11:58:23 IST 2020"
"0.63","77.02","3.89","76.3","77.73","0.61","0.68","1328314","2168568","616800","903200","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 11:59:24 IST 2020"
"0.64","77.02","3.87","76.3","77.73","0.62","0.69","1336254","2169513","626400","905600","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 12:00:26 IST 2020"
"0.62","77.19","3.76","76.42","77.96","0.61","0.66","1334296","2199442","607200","920800","505.3","510.0","5.29","30-Jul-2020","Mon Jul 06 12:02:06 IST 2020"
"0.62","76.86","3.78","75.16","78.56","0.6","0.65","1341912","2220329","600800","921600","504.7","500.0","5.29","30-Jul-2020","Mon Jul 06 12:03:23 IST 2020"
"0.62","76.86","3.73","75.16","78.56","0.6","0.66","1343631","2224878","605600","920000","504.7","500.0","5.29","30-Jul-2020","Mon Jul 06 12:04:36 IST 2020"
"0.63","76.86","3.81","75.16","78.56","0.62","0.66","1369032","2209716","612000","921600","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 12:06:48 IST 2020"
"0.64","76.86","3.83","75.16","78.56","0.63","0.68","1391309","2216583","620800","915200","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 12:07:57 IST 2020"
"0.64","76.86","3.83","75.16","78.56","0.63","0.68","1391309","2216583","620800","915200","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 12:08:01 IST 2020"
"0.65","77.11","3.85","75.51","78.7","0.62","0.7","1387428","2223007","637600","907200","505.2","510.0","5.29","30-Jul-2020","Mon Jul 06 12:09:33 IST 2020"
"0.63","76.91","3.8","75.41","78.42","0.6","0.71","1361540","2263087","655200","917600","505.0","500.0","5.29","30-Jul-2020","Mon Jul 06 12:17:36 IST 2020"
"0.62","76.82","3.79","75.18","78.46","0.6","0.68","1356589","2265270","630400","927200","505.25","510.0","5.29","30-Jul-2020","Mon Jul 06 12:18:43 IST 2020"
"0.62","76.82","3.8","75.18","78.46","0.6","0.68","1348153","2257662","627200","922400","505.25","510.0","5.29","30-Jul-2020","Mon Jul 06 12:20:16 IST 2020"
"0.63","76.91","3.8","75.41","78.42","0.6","0.69","1351622","2259750","632800","915200","504.85","500.0","5.29","30-Jul-2020","Mon Jul 06 12:21:23 IST 2020"
"0.63","77.12","3.8","75.86","78.37","0.61","0.7","1355448","2236360","636000","905600","504.8","500.0","5.29","30-Jul-2020","Mon Jul 06 12:23:11 IST 2020"
"0.62","76.94","3.75","75.69","78.2","0.6","0.67","1359799","2253837","622400","926400","505.15","510.0","5.29","30-Jul-2020","Mon Jul 06 12:24:30 IST 2020"
"0.62","76.94","3.8","75.69","78.2","0.6","0.68","1346444","2251663","628800","922400","505.15","510.0","5.29","30-Jul-2020","Mon Jul 06 12:26:04 IST 2020"
"0.56","77.12","3.47","75.86","78.37","0.54","0.63","1201843","2241730","585600","922400","503.5","500.0","5.29","30-Jul-2020","Mon Jul 06 12:28:26 IST 2020"
"0.57","76.42","3.67","75.21","77.63","0.55","0.63","1278417","2336199","611200","966400","504.0","500.0","5.29","30-Jul-2020","Mon Jul 06 13:33:59 IST 2020"
"0.57","76.42","3.67","75.21","77.63","0.54","0.63","1272044","2337746","612000","972000","503.85","500.0","5.29","30-Jul-2020","Mon Jul 06 13:35:53 IST 2020"
"0.59","76.42","3.8","75.21","77.63","0.57","0.64","1288934","2276232","616800","962400","504.95","500.0","5.29","30-Jul-2020","Mon Jul 06 13:37:20 IST 2020"
"0.6","76.42","3.89","75.21","77.63","0.57","0.66","1277651","2241933","628000","950400","504.8","500.0","5.29","30-Jul-2020","Mon Jul 06 13:39:08 IST 2020"
"0.59","76.42","3.8","75.21","77.63","0.57","0.65","1284032","2256532","624000","962400","504.8","500.0","5.29","30-Jul-2020","Mon Jul 06 13:41:05 IST 2020"
"0.59","76.48","3.75","75.72","77.25","0.57","0.64","1284140","2262070","620800","975200","504.7","500.0","5.29","30-Jul-2020","Mon Jul 06 13:42:43 IST 2020"
"0.58","76.42","3.74","75.21","77.63","0.56","0.63","1276177","2277064","616000","977600","504.8","500.0","5.29","30-Jul-2020","Mon Jul 06 13:44:33 IST 2020"
"0.56","76.48","3.53","75.72","77.25","0.55","0.59","1252856","2294338","589600","994400","504.0","500.0","5.29","30-Jul-2020","Mon Jul 06 13:45:47 IST 2020"
"0.49","73.4","3.01","72.78","74.02","0.47","0.55","1103881","2350583","540000","986400","500.65","500.0","5.29","30-Jul-2020","Mon Jul 06 14:43:19 IST 2020"
"0.48","73.4","2.91","72.78","74.02","0.47","0.53","1104370","2369001","525600","995200","501.0","500.0","5.29","30-Jul-2020","Mon Jul 06 14:44:44 IST 2020"
