"40.215","33.9","46.53","1.31","1.25","1.36","720483","577023","1113000","820400","3.58","548.25","550.0","30-Jul-2020","2.8","Mon Jul 06 10:31:46 IST 2020"
"40.495","35.48","45.51","1.77","1.5","2.0","729265","485950","1145200","574000","3.91","549.15","550.0","30-Jul-2020","2.8","Mon Jul 06 10:32:41 IST 2020"
"40.215","33.9","46.53","1.49","1.71","1.37","746817","435735","1120000","817600","3.58","548.25","550.0","30-Jul-2020","2.8","Mon Jul 06 10:33:55 IST 2020"
"40.4900016784668","35.48","45.51","1.79","1.5","2.04","748608","500506","1194200","586600","4.15","552.9","550.0","30-Jul-2020","2.8","Mon Jul 06 10:35:51 IST 2020"
"40.49","35.48","45.51","1.72","1.44","1.96","748320","519914","1195600","609000","4.13","551.6","550.0","30-Jul-2020","2.8","Mon Jul 06 10:36:51 IST 2020"
"40.49","35.48","45.51","1.73","1.44","1.99","744240","518409","1174600","590800","4.05","550.75","550.0","30-Jul-2020","2.8","Mon Jul 06 10:38:35 IST 2020"
"1.69","40.49","35.48","45.51","1.44","1.92","752876","524310","1167600","609000","4","550.75","550.0","30-Jul-2020","2.8","Mon Jul 06 10:39:48 IST 2020"
"1.63","40.49","35.48","45.51","1.37","1.86","746012","544746","1156400","623000","3.98","551.15","550.0","30-Jul-2020","2.8","Mon Jul 06 10:41:40 IST 2020"
"1.62","40.22","3.98","35.52","44.92","1.41","1.8","780726","552228","1170400","649600","550.85","550.0","30-Jul-2020","2.8","Mon Jul 06 10:44:34 IST 2020"
"1.68","40.22","3.98","35.52","44.92","1.44","1.88","804808","557118","1198400","638400","550.85","550.0","30-Jul-2020","2.8","Mon Jul 06 10:45:04 IST 2020"
"1.67","40.22","4.02","35.52","44.92","1.46","1.85","813323","556740","1199800","648200","551.35","550.0","30-Jul-2020","2.8","Mon Jul 06 10:47:19 IST 2020"
"1.63","40.22","3.99","35.52","44.92","1.4","1.84","801038","572401","1184400","644000","551.35","550.0","30-Jul-2020","2.8","Mon Jul 06 10:48:07 IST 2020"
"1.56","40.22","3.95","35.52","44.92","1.34","1.76","785102","586316","1185800","674800","550.7","550.0","30-Jul-2020","2.8","Mon Jul 06 10:50:10 IST 2020"
"1.58","40.22","3.95","35.52","44.92","1.37","1.76","803899","586375","1184400","673400","550.5","550.0","2.8","30-Jul-2020","Mon Jul 06 10:50:48 IST 2020"
"1.57","39.97","3.95","35.45","44.49","1.38","1.73","807664","584195","1185800","687400","550.5","550.0","2.8","30-Jul-2020","Mon Jul 06 10:52:36 IST 2020"
"1.59","39.97","3.94","35.45","44.49","1.38","1.77","819399","593445","1185800","670600","550.95","550.0","2.8","30-Jul-2020","Mon Jul 06 10:54:59 IST 2020"
"1.64","39.97","4.13","35.45","44.49","1.41","1.84","832971","590098","1213800","660800","551.45","550.0","2.8","30-Jul-2020","Mon Jul 06 10:57:09 IST 2020"
"1.59","39.97","4.07","35.45","44.49","1.4","1.75","836838","597403","1209600","693000","551.45","550.0","2.8","30-Jul-2020","Mon Jul 06 10:58:27 IST 2020"
"1.48","39.97","4.06","35.45","44.49","1.32","1.62","833691","629214","1128400","698600","550.9","550.0","2.8","30-Jul-2020","Mon Jul 06 11:00:53 IST 2020"
"1.48","40.42","3.91","35.86","44.99","1.27","1.67","818208","642329","1184400","708400","550.85","550.0","2.8","30-Jul-2020","Mon Jul 06 11:04:08 IST 2020"
"1.57","40.42","3.89","35.86","44.99","1.23","1.88","792406","642165","1367800","729400","550.5","550.0","2.8","30-Jul-2020","Mon Jul 06 11:05:29 IST 2020"
"1.59","40.42","3.86","35.86","44.99","1.25","1.9","796060","639263","1379000","726600","549.95","550.0","2.8","30-Jul-2020","Mon Jul 06 11:07:12 IST 2020"
"1.6","40.42","3.86","35.86","44.99","1.27","1.9","811003","641022","1384600","728000","550.0","550.0","2.8","30-Jul-2020","Mon Jul 06 11:09:03 IST 2020"
"1.61","40.42","3.86","35.86","44.99","1.27","1.91","813485","642700","1390200","726600","549.85","550.0","2.8","30-Jul-2020","Mon Jul 06 11:10:36 IST 2020"
"1.59","40.25","3.81","35.73","44.77","1.25","1.88","806441","645799","1386000","736400","549.8","550.0","2.8","30-Jul-2020","Mon Jul 06 11:12:38 IST 2020"
"1.61","40.25","3.85","35.73","44.77","1.26","1.92","817437","648248","1388800","725200","549.8","550.0","2.8","30-Jul-2020","Mon Jul 06 11:14:25 IST 2020"
"1.64","40.25","3.83","35.73","44.77","1.28","1.98","822778","643841","1397200","707000","550.05","550.0","2.8","30-Jul-2020","Mon Jul 06 11:16:40 IST 2020"
"1.65","40.25","3.86","35.73","44.77","1.27","2.0","818303","645974","1407000","704200","550.05","550.0","2.8","30-Jul-2020","Mon Jul 06 11:18:02 IST 2020"
"1.63","40.25","3.83","35.73","44.77","1.26","1.98","813232","647774","1388800","700000","550.3","550.0","2.8","30-Jul-2020","Mon Jul 06 11:19:25 IST 2020"
"1.61","40.25","3.82","35.73","44.77","1.23","1.97","807933","657562","1388800","704200","550.0","550.0","2.8","30-Jul-2020","Mon Jul 06 11:20:59 IST 2020"
"1.6","40.19","3.8","35.76","44.62","1.2","1.97","805268","668390","1400000","709800","549.8","550.0","2.8","30-Jul-2020","Mon Jul 06 11:22:50 IST 2020"
"1.62","40.19","3.86","35.76","44.62","1.22","1.99","805539","659693","1408400","707000","550.1","550.0","2.8","30-Jul-2020","Mon Jul 06 11:25:29 IST 2020"
"1.62","40.19","3.84","35.76","44.62","1.23","1.99","811461","658556","1404200","705600","549.95","550.0","2.8","30-Jul-2020","Mon Jul 06 11:27:50 IST 2020"
"1.65","40.19","3.91","35.76","44.62","1.25","2.02","805815","642732","1414000","701400","549.8","550.0","2.8","30-Jul-2020","Mon Jul 06 11:29:45 IST 2020"
"1.68","40.19","3.95","35.76","44.62","1.27","2.05","816480","642292","1422400","693000","550.15","550.0","2.8","30-Jul-2020","Mon Jul 06 11:31:59 IST 2020"
"1.62","40.22","3.83","35.43","45.01","1.24","1.97","812502","655769","1407000","712600","550.75","550.0","2.8","30-Jul-2020","Mon Jul 06 11:33:30 IST 2020"
"1.63","40.22","3.89","35.43","45.01","1.25","1.97","817172","654370","1409800","715400","549.95","550.0","2.8","30-Jul-2020","Mon Jul 06 11:35:21 IST 2020"
"1.6","40.22","3.83","35.43","45.01","1.23","1.94","818020","662975","1398600","721000","550.25","550.0","2.8","30-Jul-2020","Mon Jul 06 11:36:58 IST 2020"
"1.61","40.22","3.89","35.43","45.01","1.23","1.96","819605","667089","1408400","716800","550.05","550.0","2.8","30-Jul-2020","Mon Jul 06 11:38:57 IST 2020"
"1.63","40.22","3.86","35.43","45.01","1.25","1.98","825801","662595","1411200","714000","549.8","550.0","2.8","30-Jul-2020","Mon Jul 06 11:40:47 IST 2020"
