"48.67","46.92","50.42","1.89","1.47","2.38","3561546","2419970","4945000","2076900","3.28","150.7","150.0","30-Jul-2020","3.58","Mon Jul 06 10:32:51 IST 2020"
"48.67","46.92","50.42","1.84","1.43","2.33","3556852","2493627","4923500","2111300","3.28","150.7","150.0","30-Jul-2020","3.58","Mon Jul 06 10:33:59 IST 2020"
"48.66999816894531","46.92","50.42","1.82","1.42","2.28","3574690","2515108","4897700","2150000","3.21","150.7","150.0","30-Jul-2020","3.58","Mon Jul 06 10:36:00 IST 2020"
"48.67","46.92","50.42","1.82","1.42","2.28","3583900","2516960","4949300","2171500","3.21","150.6","150.0","30-Jul-2020","3.58","Mon Jul 06 10:36:56 IST 2020"
"48.67","46.92","50.42","1.78","1.4","2.21","3578167","2547064","4893400","2210200","3.21","150.5","150.0","30-Jul-2020","3.58","Mon Jul 06 10:39:01 IST 2020"
"1.78","48.67","46.92","50.42","1.39","2.23","3557292","2559295","4953600","2223100","3.15","150.5","150.0","30-Jul-2020","3.58","Mon Jul 06 10:39:56 IST 2020"
"1.8","48.67","46.92","50.42","1.4","2.26","3585171","2558489","4988000","2205900","3.18","150.5","150.0","30-Jul-2020","3.58","Mon Jul 06 10:41:49 IST 2020"
"1.91","49.49","3.42","47.91","51.08","1.47","2.44","3614070","2464866","5069700","2081200","150.85","150.0","30-Jul-2020","3.58","Mon Jul 06 10:44:40 IST 2020"
"1.93","49.49","3.49","47.91","51.08","1.46","2.49","3612937","2469610","5095500","2042500","150.85","150.0","30-Jul-2020","3.58","Mon Jul 06 10:45:12 IST 2020"
"2.05","49.49","3.59","47.91","51.08","1.59","2.59","3718241","2344190","5151400","1986600","150.85","150.0","30-Jul-2020","3.58","Mon Jul 06 10:47:29 IST 2020"
"2.03","49.49","3.59","47.91","51.08","1.56","2.59","3700831","2366370","5151400","1986600","150.85","150.0","30-Jul-2020","3.58","Mon Jul 06 10:48:12 IST 2020"
"2.04","49.49","3.76","47.91","51.08","1.56","2.63","3724101","2380449","5151400","1960800","151.1","150.0","30-Jul-2020","3.58","Mon Jul 06 10:50:14 IST 2020"
"2.04","49.49","3.76","47.91","51.08","1.55","2.63","3733745","2404334","5151400","1960800","151.2","150.0","3.58","30-Jul-2020","Mon Jul 06 10:50:52 IST 2020"
"1.97","49.36","3.66","47.94","50.79","1.56","2.44","3783277","2418535","5155700","2115600","151.15","150.0","3.58","30-Jul-2020","Mon Jul 06 10:52:41 IST 2020"
"1.94","49.36","3.66","47.94","50.79","1.53","2.39","3717661","2422578","5181500","2167200","151.1","150.0","3.58","30-Jul-2020","Mon Jul 06 10:55:06 IST 2020"
"2.06","48.95","3.9","47.5","50.41","1.58","2.63","3750908","2371333","5181500","1973700","151.5","152.5","3.58","30-Jul-2020","Mon Jul 06 10:57:13 IST 2020"
"2.03","48.95","3.76","47.5","50.41","1.59","2.54","3770342","2371535","5121300","2016700","151.4","152.5","3.58","30-Jul-2020","Mon Jul 06 10:58:30 IST 2020"
"2.04","48.95","3.76","47.5","50.41","1.57","2.6","3728173","2380528","5215900","2003800","151.35","152.5","3.58","30-Jul-2020","Mon Jul 06 11:00:56 IST 2020"
"2.34","48.93","3.83","46.99","50.87","1.85","2.94","4573223","2473252","5977000","2033900","151.6","152.5","3.58","30-Jul-2020","Mon Jul 06 11:04:10 IST 2020"
"2.44","48.93","3.79","46.99","50.87","1.82","3.18","4551039","2494168","6643500","2089800","151.5","152.5","3.58","30-Jul-2020","Mon Jul 06 11:05:31 IST 2020"
"2.4","48.93","3.66","46.99","50.87","1.78","3.14","4524562","2538315","6652100","2115600","151.3","152.5","3.58","30-Jul-2020","Mon Jul 06 11:07:13 IST 2020"
"2.42","49.45","3.83","48.03","50.88","1.8","3.15","4492664","2499953","6634900","2107000","151.15","150.0","3.58","30-Jul-2020","Mon Jul 06 11:09:05 IST 2020"
"2.42","48.93","3.76","46.99","50.87","1.8","3.16","4549116","2520440","6690800","2119900","151.3","152.5","3.58","30-Jul-2020","Mon Jul 06 11:10:38 IST 2020"
"2.51","48.13","3.93","45.54","50.72","1.86","3.28","4563294","2450553","6746700","2059700","151.35","152.5","3.58","30-Jul-2020","Mon Jul 06 11:12:39 IST 2020"
"2.43","48.13","3.9","45.54","50.72","1.82","3.15","4566239","2502754","6716600","2132800","151.4","152.5","3.58","30-Jul-2020","Mon Jul 06 11:14:27 IST 2020"
