"0.42","0.0","0.52","0","332575","753300","1441500","--","227.8","Sat Jul 04 18:23:08 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:30 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:32 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:33 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:35 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:36 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:37 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:39 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:40 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:42 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:43 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:45 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:47 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:49 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:20:51 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:26:44 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:26:45 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:26:46 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:26:48 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:26:50 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:26:51 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:29:26 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:29:36 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:29:45 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:29:49 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:29:57 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:30:01 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:12 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:14 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:17 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:20 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:24 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:28 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:35 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:39 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:48 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:53 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:31:58 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:05 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:12 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:20 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:26 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:34 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:41 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:45 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:51 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:32:56 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:02 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:07 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:13 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:22 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:26 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:30 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:38 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:33:50 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:01 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:10 IST 2020"
