"0.335","-0.54","57.38","47.89","50.2","∞","0.331","0.578","13172","0","949200","2869200","433.0","430","2020-08-27","Fri Aug 07 01:00:52 IST 2020"
"0.246","0.36","58.02","48.2","48.38","0.287","0.212","0.577","1196697","4168024","1048800","4946400","434.3","430","2020-08-27","Fri Aug 07 09:59:41 IST 2020"
"0.249","0.36","58.02","49.12","48.38","0.29","0.214","0.577","1204319","4154562","1060800","4948800","434.3","440","2020-08-27","Fri Aug 07 10:00:53 IST 2020"
"0.254","0.46","58.02","48.75","48.38","0.298","0.216","0.577","1243203","4178439","1064400","4923600","434.4","440","2020-08-27","Fri Aug 07 10:02:23 IST 2020"
"0.257","0.5","58.02","48.69","48.38","0.299","0.221","0.577","1243183","4161814","1087200","4909200","434.95","440","2020-08-27","Fri Aug 07 10:03:40 IST 2020"
"0.254","0.44","58.02","48.83","48.38","0.295","0.219","0.577","1245169","4214637","1082400","4939200","434.8","440","2020-08-27","Fri Aug 07 10:06:48 IST 2020"
"0.254","0.45","58.02","49.2","48.38","0.297","0.217","0.577","1254112","4221068","1072800","4941600","434.8","440","2020-08-27","Fri Aug 07 10:07:39 IST 2020"
"0.251","0.39","58.02","49.2","48.38","0.295","0.213","0.577","1249453","4230579","1060800","4969200","434.8","440","2020-08-27","Fri Aug 07 10:08:21 IST 2020"
"0.252","0.4","58.02","49.2","48.38","0.294","0.216","0.577","1244544","4238509","1072800","4960800","434.6","440","2020-08-27","Fri Aug 07 10:09:25 IST 2020"
"0.254","0.44","58.02","48.93","48.38","0.295","0.218","0.577","1251941","4240599","1081200","4957200","434.6","440","2020-08-27","Fri Aug 07 10:09:59 IST 2020"
"0.259","0.52","58.02","48.93","48.38","0.3","0.224","0.577","1260130","4205480","1104000","4933200","434.65","440","2020-08-27","Fri Aug 07 10:10:38 IST 2020"
"0.264","0.54","58.44","49.41","48.38","0.301","0.232","0.577","1262246","4193455","1142400","4918800","434.65","440","2020-08-27","Fri Aug 07 10:11:49 IST 2020"
"0.256","0.42","58.02","49.1","48.38","0.296","0.222","0.577","1249959","4216778","1100400","4947600","434.65","440","2020-08-27","Fri Aug 07 10:12:17 IST 2020"
"0.254","0.39","58.02","49.1","48.38","0.295","0.219","0.577","1248719","4232234","1092000","4976400","434.65","440","2020-08-27","Fri Aug 07 10:12:44 IST 2020"
"0.25","0.22","58.02","49.1","48.38","0.295","0.212","0.577","1248719","4232234","1065600","5026800","434.65","440","2020-08-27","Fri Aug 07 10:13:19 IST 2020"
"0.247","0.22","58.02","48.91","48.38","0.288","0.212","0.58","1222821","4241379","1065600","5026800","434.65","440","2020-08-27","Fri Aug 07 10:13:44 IST 2020"
"0.253","0.35","58.02","48.91","48.38","0.292","0.221","0.58","1234370","4229091","1101600","4987200","434.65","440","2020-08-27","Fri Aug 07 10:14:11 IST 2020"
"0.256","0.33","58.02","48.91","48.38","0.296","0.223","0.58","1252066","4236572","1113600","5002800","434.25","440","2020-08-27","Fri Aug 07 10:14:58 IST 2020"
"0.254","0.35","58.02","48.85","48.38","0.295","0.219","0.58","1250716","4239795","1100400","5020800","434.25","440","2020-08-27","Fri Aug 07 10:15:35 IST 2020"
"0.245","0.16","58.02","48.85","48.38","0.283","0.212","0.58","1204957","4257756","1069200","5031600","434.1","440","2020-08-27","Fri Aug 07 10:16:27 IST 2020"
"0.248","0.24","58.02","48.5","48.38","0.288","0.214","0.58","1227761","4257189","1072800","5019600","434.1","430","2020-08-27","Fri Aug 07 10:17:17 IST 2020"
"0.248","0.16","58.02","48.5","48.38","0.287","0.215","0.58","1226066","4264599","1081200","5020800","434.1","430","2020-08-27","Fri Aug 07 10:17:54 IST 2020"
"0.24","0.07","58.02","48.41","48.38","0.269","0.215","0.58","1152892","4284539","1081200","5034000","433.4","430","2020-08-27","Fri Aug 07 10:19:17 IST 2020"
"0.242","-0.02","58.02","48.41","48.38","0.275","0.214","0.58","1170083","4256796","1074000","5025600","433.4","430","2020-08-27","Fri Aug 07 10:20:02 IST 2020"
"0.242","-0.02","58.02","48.41","48.38","0.275","0.214","0.58","1170083","4256796","1074000","5025600","432.8","430","2020-08-27","Fri Aug 07 10:20:26 IST 2020"
"0.246","0.06","58.02","48.41","48.38","0.277","0.22","0.58","1176846","4255109","1106400","5031600","432.8","430","2020-08-27","Fri Aug 07 10:20:52 IST 2020"
"0.251","0.15","58.02","48.52","48.38","0.284","0.223","0.58","1204876","4239227","1113600","4998000","432.8","430","2020-08-27","Fri Aug 07 10:21:33 IST 2020"
"0.244","0.05","58.02","48.52","48.38","0.286","0.208","0.58","1213023","4241056","1045200","5024400","433.4","430","2020-08-27","Fri Aug 07 10:21:58 IST 2020"
"0.257","0.2","58.02","48.93","48.38","0.289","0.23","0.58","1226429","4249810","1146000","4989600","433.45","430","2020-08-27","Fri Aug 07 10:22:44 IST 2020"
