"1.029","0.14","70.78","45.82","45.76","0.988","1.059","0.477","227133","229891","324800","306600","599.0","600","2020-08-27","Tue Aug 04 09:19:07 IST 2020"
"1.235","0.72","70.78","45.82","45.76","1.163","1.284","0.477","257681","221554","417200","324800","599.15","600","2020-08-27","Tue Aug 04 09:19:59 IST 2020"
"1.266","0.8","70.78","46.12","45.76","1.231","1.289","0.476","281070","228249","443800","344400","600.5","600","2020-08-27","Tue Aug 04 09:21:28 IST 2020"
"1.098","0.52","69.96","45.35","45.76","0.969","1.193","0.476","269135","277823","450800","378000","600.5","600","2020-08-27","Tue Aug 04 09:22:59 IST 2020"
"1.098","0.52","69.96","45.35","45.76","0.969","1.193","0.476","269135","277823","450800","378000","601.1","600","2020-08-27","Tue Aug 04 09:23:51 IST 2020"
"1.209","0.8","70.78","46.44","45.76","1.016","1.358","0.476","286031","281596","494200","364000","601.5","600","2020-08-27","Tue Aug 04 09:25:32 IST 2020"
"1.197","0.8","70.78","46.25","45.76","0.995","1.358","0.476","289371","290740","494200","364000","601.5","600","2020-08-27","Tue Aug 04 09:27:04 IST 2020"
"1.166","0.8","70.78","45.61","45.76","0.935","1.358","0.476","281852","301388","494200","364000","602.5","600","2020-08-27","Tue Aug 04 09:28:11 IST 2020"
"1.009","0.43","70.78","45.61","45.76","0.893","1.093","0.476","276172","309130","460600","421400","602.5","600","2020-08-27","Tue Aug 04 09:29:10 IST 2020"
"1.013","0.43","70.78","45.86","45.76","0.908","1.093","0.476","291310","320775","460600","421400","601.7","600","2020-08-27","Tue Aug 04 09:30:25 IST 2020"
"1.006","0.43","70.78","45.63","45.76","0.893","1.093","0.477","290832","325567","460600","421400","600.6","600","2020-08-27","Tue Aug 04 09:31:41 IST 2020"
"0.793","0.11","70.78","45.63","45.76","0.833","0.769","0.477","281318","337793","429800","558600","600.6","600","2020-08-27","Tue Aug 04 09:32:54 IST 2020"
"0.788","0.11","70.78","45.63","45.76","0.818","0.769","0.477","281774","344259","429800","558600","599.75","600","2020-08-27","Tue Aug 04 09:33:39 IST 2020"
"0.94","0.32","70.78","46.23","45.76","0.884","0.976","0.477","296730","335595","512400","525000","599.75","600","2020-08-27","Tue Aug 04 09:34:47 IST 2020"
"0.927","0.32","71.19","46.58","45.76","0.851","0.976","0.477","290499","341514","512400","525000","599.75","600","2020-08-27","Tue Aug 04 09:36:03 IST 2020"
"0.894","0.26","70.78","46.31","45.76","0.881","0.902","0.477","296407","336416","476000","527800","599.75","600","2020-08-27","Tue Aug 04 09:37:03 IST 2020"
"0.93","0.26","70.78","46.31","45.76","0.86","0.978","0.477","300902","349922","504000","515200","599.2","600","2020-08-27","Tue Aug 04 09:37:59 IST 2020"
"1","0.61","70.78","46.31","45.76","0.867","1.095","0.477","303782","350273","530600","484400","599.2","600","2020-08-27","Tue Aug 04 09:38:53 IST 2020"
"1.032","0.61","70.78","46.31","45.76","0.942","1.095","0.477","316420","336045","530600","484400","599.25","600","2020-08-27","Tue Aug 04 09:39:44 IST 2020"
"1.03","0.62","70.78","46","45.76","0.904","1.121","0.477","316458","350100","543200","484400","599.25","600","2020-08-27","Tue Aug 04 09:40:52 IST 2020"
"1.042","0.62","70.78","46","45.76","0.932","1.121","0.477","323919","347475","544600","485800","600.85","600","2020-08-27","Tue Aug 04 09:41:41 IST 2020"
"1.145","0.89","70.78","46.02","45.76","1.051","1.209","0.477","341245","324717","575400","476000","600.85","600","2020-08-27","Tue Aug 04 09:42:33 IST 2020"
"1.148","1.04","70.78","45.84","45.76","1.045","1.219","0.477","342329","327640","585200","480200","602.5","600","2020-08-27","Tue Aug 04 09:43:40 IST 2020"
"1.21","1.18","70.78","46.11","45.76","1.122","1.278","0.477","405434","361487","604800","473200","602.5","610","2020-08-27","Tue Aug 04 09:44:34 IST 2020"
"1.21","1.18","70.78","46.11","45.76","1.122","1.278","0.477","405434","361487","604800","473200","603.2","610","2020-08-27","Tue Aug 04 09:45:34 IST 2020"
"1.057","1.17","70.78","45.96","45.76","0.967","1.131","0.477","394896","408470","567000","501200","603.2","610","2020-08-27","Tue Aug 04 09:46:43 IST 2020"
"1.085","1.25","71.19","46.86","45.76","0.993","1.159","0.477","408169","411068","592200","511000","604.5","610","2020-08-27","Tue Aug 04 09:47:48 IST 2020"
"1.095","1.25","71.19","46.86","45.76","1.012","1.159","0.477","405117","400151","592200","511000","604.5","610","2020-08-27","Tue Aug 04 09:48:49 IST 2020"
"1.041","1.11","70.78","46.16","45.76","0.982","1.086","0.477","405648","413286","603400","555800","605.3","610","2020-08-27","Tue Aug 04 09:49:58 IST 2020"
