"0.13","0.77","64.34","52.34","54","0.0","0.13","0.53","15735","0","1296625","10076000","347.2","350","2020-08-27","Sat Aug 01 00:36:28 IST 2020"
"0.13","0.77","64.34","52.34","54","0.0","0.13","0.53","15735","0","1296625","10076000","347.2","350","2020-08-27","Sat Aug 01 00:37:02 IST 2020"
"0.13","0.77","64.34","52.34","54","0.0","0.13","0.53","15735","0","1296625","10076000","347.2","350","2020-08-27","Sat Aug 01 00:39:36 IST 2020"
"0.13024613","0.77","64.34","52.34","54","0","0.1287","0.5334","15735","0","1296625","10076000","347.2","350","2020-08-27","Sun Aug 02 18:58:09 IST 2020"
"0.13","0.77","64.34","52.34","54","0","0.129","0.533","15735","0","1296625","10076000","347.2","350","2020-08-27","Sun Aug 02 19:01:36 IST 2020"
"0.13","0.77","64.34","52.34","54","0","0.129","0.533","15735","0","1296625","10076000","347.2","350","2020-08-27","Sun Aug 02 19:02:44 IST 2020"
"0.13","0.77","64.34","52.34","54","0","0.129","0.533","15735","0","1296625","10076000","347.2","350","2020-08-27","Sun Aug 02 19:10:32 IST 2020"
"4.316","2.27","61.07","50.55","53.67","∞","4.312","0.489","8915","0","10447250","2422750","351.4","355","2020-08-27","Tue Aug 04 23:13:20 IST 2020"
"4.316","2.27","61.07","50.55","53.67","∞","4.312","0.489","8915","0","10447250","2422750","351.4","355","2020-08-27","Tue Aug 04 23:14:09 IST 2020"
"0.716","0.91","68.31","54.36","50.35","0.829","0.624","0.486","771952","931037","719125","1152250","351.4","355","2020-08-27","Wed Aug 05 09:18:57 IST 2020"
"0.716","0.91","68.31","54.36","50.35","0.829","0.624","0.486","771952","931037","719125","1152250","351.4","355","2020-08-27","Wed Aug 05 09:19:09 IST 2020"
"0.704","0.91","68.31","54.36","50.35","0.796","0.624","0.486","799711","1004723","719125","1152250","351.4","355","2020-08-27","Wed Aug 05 09:19:18 IST 2020"
"0.691","0.98","59.26","49.14","50.35","0.751","0.639","0.486","838119","1116709","805750","1260875","351.4","355","2020-08-27","Wed Aug 05 09:20:05 IST 2020"
"0.691","0.98","59.26","49.14","50.35","0.751","0.639","0.486","838119","1116709","805750","1260875","351.4","355","2020-08-27","Wed Aug 05 09:20:22 IST 2020"
"0.691","0.98","59.26","49.14","50.35","0.751","0.639","0.486","838119","1116709","805750","1260875","351.4","355","2020-08-27","Wed Aug 05 09:20:54 IST 2020"
"0.719","0.98","59.26","49.14","50.35","0.809","0.639","0.486","910931","1126408","805750","1260875","351.4","355","2020-08-27","Wed Aug 05 09:21:09 IST 2020"
"0.63","1.06","59.26","49.14","50.35","0.72","0.57","0.49","861148","1196186","851125","1501500","354.9","355","2020-08-27","Wed Aug 05 09:21:28 IST 2020"
"0.63","1.06","58.85","48.65","50.35","0.72","0.57","0.49","861148","1196186","851125","1501500","354.9","355","2020-08-27","Wed Aug 05 09:22:11 IST 2020"
"0.62","1.22","58.85","48.65","50.35","0.7","0.55","0.49","949990","1354041","874500","1596375","354.9","355","2020-08-27","Wed Aug 05 09:22:59 IST 2020"
"0.568","1.11","58.44","48.12","50.35","0.668","0.485","0.486","991413","1483484","880000","1813625","354.45","355","2020-08-27","Wed Aug 05 09:24:00 IST 2020"
"0.563","1.15","58.44","48.12","50.35","0.652","0.49","0.486","983834","1509296","895125","1827375","354.45","355","2020-08-27","Wed Aug 05 09:24:27 IST 2020"
"0.566","1.15","58.44","48.12","50.35","0.657","0.49","0.486","1001685","1525421","895125","1827375","355.15","355","2020-08-27","Wed Aug 05 09:25:17 IST 2020"
"0.566","1.15","58.85","48.65","50.35","0.657","0.49","0.486","1001685","1525421","895125","1827375","355.15","355","2020-08-27","Wed Aug 05 09:25:41 IST 2020"
"0.512","1.22","58.85","48.65","50.35","0.658","0.41","0.486","1027699","1561987","921250","2248125","355.15","355","2020-08-27","Wed Aug 05 09:26:02 IST 2020"
"0.517","1.22","58.85","48.65","50.35","0.672","0.41","0.486","1045456","1555719","921250","2248125","355.15","355","2020-08-27","Wed Aug 05 09:26:30 IST 2020"
"0.517","1.22","58.85","48.65","50.35","0.672","0.41","0.486","1045456","1555719","921250","2248125","355.15","355","2020-08-27","Wed Aug 05 09:26:45 IST 2020"
"0.517","1.22","58.85","48.65","50.35","0.672","0.41","0.486","1045456","1555719","921250","2248125","355.15","355","2020-08-27","Wed Aug 05 09:27:16 IST 2020"
"0.358","1.25","58.44","48.4","50.35","0.515","0.265","0.486","1075321","2086796","947375","3570875","355.2","355","2020-08-27","Wed Aug 05 09:27:59 IST 2020"
"0.358","1.25","58.44","48.4","50.35","0.515","0.265","0.486","1075321","2086796","947375","3570875","355.2","355","2020-08-27","Wed Aug 05 09:28:23 IST 2020"
"0.358","1.25","58.44","48.4","50.35","0.515","0.265","0.486","1075321","2086796","947375","3570875","355.2","355","2020-08-27","Wed Aug 05 09:28:47 IST 2020"
"0.341","1.13","58.44","48.4","50.35","0.501","0.249","0.486","1061801","2119137","908875","3656125","355.2","355","2020-08-27","Wed Aug 05 09:29:14 IST 2020"
"0.336","1.13","58.85","48.57","50.35","0.481","0.249","0.486","1048270","2177295","908875","3656125","355.25","355","2020-08-27","Wed Aug 05 09:29:43 IST 2020"
"0.353","1.26","58.85","48.57","50.35","0.517","0.255","0.486","1147244","2219411","941875","3700125","355.25","355","2020-08-27","Wed Aug 05 09:30:31 IST 2020"
"0.353","1.26","58.85","48.57","50.35","0.511","0.255","0.486","1185329","2319114","941875","3700125","355.25","355","2020-08-27","Wed Aug 05 09:31:16 IST 2020"
"0.353","1.26","58.85","48.57","50.35","0.511","0.255","0.486","1185329","2319114","941875","3700125","355.5","355","2020-08-27","Wed Aug 05 09:31:52 IST 2020"
"0.307","1.26","59.26","49.18","50.35","0.365","0.255","0.491","1237652","3392953","941875","3700125","355.5","360","2020-08-27","Wed Aug 05 09:32:21 IST 2020"
"0.214","1.42","59.26","49.18","50.35","0.189","0.255","0.491","1245765","6577069","992750","3899500","355.5","360","2020-08-27","Wed Aug 05 09:33:00 IST 2020"
"0.214","1.42","58.85","49.06","50.35","0.189","0.255","0.491","1245765","6577069","992750","3899500","355.5","360","2020-08-27","Wed Aug 05 09:33:26 IST 2020"
"0.214","1.42","58.85","49.06","50.35","0.189","0.255","0.491","1245765","6577069","992750","3899500","355.45","360","2020-08-27","Wed Aug 05 09:34:02 IST 2020"
"0.214","1.42","58.85","49.06","50.35","0.189","0.255","0.491","1245765","6577069","992750","3899500","355.45","360","2020-08-27","Wed Aug 05 09:34:32 IST 2020"
"0.232","1.71","58.85","49.06","50.35","0.188","0.31","0.491","1250021","6644149","1175625","3790875","355.45","360","2020-08-27","Wed Aug 05 09:34:56 IST 2020"
"0.233","1.71","59.26","49.16","50.35","0.189","0.31","0.491","1262360","6666890","1175625","3790875","356.15","360","2020-08-27","Wed Aug 05 09:35:37 IST 2020"
"0.235","1.71","59.26","49.16","50.35","0.193","0.31","0.491","1294437","6705855","1175625","3790875","356.15","360","2020-08-27","Wed Aug 05 09:36:24 IST 2020"
"0.225","1.67","59.26","49.16","50.35","0.193","0.279","0.491","1293534","6704402","1126125","4042500","356.15","360","2020-08-27","Wed Aug 05 09:37:02 IST 2020"
"0.225","1.67","59.26","49.16","50.35","0.193","0.279","0.491","1293534","6704402","1126125","4042500","356.15","360","2020-08-27","Wed Aug 05 09:37:11 IST 2020"
"0.225","1.69","60.08","49.41","50.35","0.193","0.277","0.491","1310823","6784158","1135750","4100250","357.05","360","2020-08-27","Wed Aug 05 09:38:06 IST 2020"
"0.215","1.62","60.08","49.41","50.35","0.192","0.251","0.491","1305144","6807729","1133000","4507250","357.05","360","2020-08-27","Wed Aug 05 09:39:09 IST 2020"
"0.215","1.62","58.85","48.87","50.35","0.192","0.251","0.491","1305144","6807729","1133000","4507250","356.8","360","2020-08-27","Wed Aug 05 09:39:53 IST 2020"
"0.215","1.62","58.85","48.87","50.35","0.192","0.251","0.491","1305144","6807729","1133000","4507250","356.8","360","2020-08-27","Wed Aug 05 09:40:22 IST 2020"
"0.207","1.64","59.67","49.34","50.35","0.181","0.25","0.487","1314391","7272417","1130250","4515500","356.7","360","2020-08-27","Wed Aug 05 09:41:17 IST 2020"
"0.203","1.6","59.26","49.14","50.35","0.177","0.245","0.487","1299288","7351625","1113750","4551250","356.7","360","2020-08-27","Wed Aug 05 09:43:07 IST 2020"
"0.213","1.81","58.85","49.1","50.35","0.182","0.263","0.487","1331846","7319623","1215500","4622750","356.7","360","2020-08-27","Wed Aug 05 09:44:07 IST 2020"
"0.208","1.74","58.85","49.1","50.35","0.183","0.247","0.487","1346019","7336528","1163250","4709375","356.6","360","2020-08-27","Wed Aug 05 09:45:25 IST 2020"
"0.207","1.74","59.26","49.19","50.35","0.182","0.247","0.487","1341814","7377812","1163250","4709375","356.6","360","2020-08-27","Wed Aug 05 09:46:25 IST 2020"
"0.221","2.04","59.26","49.18","50.35","0.182","0.285","0.487","1341892","7373562","1267750","4441250","356.6","360","2020-08-27","Wed Aug 05 09:47:24 IST 2020"
"0.225","2.01","59.26","49.18","50.35","0.191","0.279","0.487","1387600","7250143","1240250","4441250","357.1","360","2020-08-27","Wed Aug 05 09:48:11 IST 2020"
"0.227","2.04","59.67","49.26","50.35","0.191","0.287","0.487","1397447","7334112","1280125","4455000","357.1","360","2020-08-27","Wed Aug 05 09:49:03 IST 2020"
"0.23","2.04","59.67","49.26","50.35","0.195","0.287","0.487","1438506","7388454","1280125","4455000","358.0","360","2020-08-27","Wed Aug 05 09:49:58 IST 2020"
"0.229","2.03","58.85","48.97","50.35","0.193","0.288","0.487","1437317","7453456","1291125","4477000","358.0","360","2020-08-27","Wed Aug 05 09:51:06 IST 2020"
"0.231","2.25","58.85","48.63","50.35","0.199","0.285","0.49","1463223","7355854","1270500","4464625","358.3","360","2020-08-27","Wed Aug 05 09:53:03 IST 2020"
"0.231","2.25","59.26","49.14","50.35","0.199","0.285","0.49","1460954","7337828","1270500","4464625","358.2","360","2020-08-27","Wed Aug 05 09:54:25 IST 2020"
"0.241","2.44","58.85","48.77","50.35","0.203","0.304","0.49","1498500","7394948","1366750","4490750","358.2","360","2020-08-27","Wed Aug 05 09:55:19 IST 2020"
"0.235","2.28","58.85","48.63","50.35","0.202","0.289","0.49","1499805","7430328","1328250","4602125","359.0","360","2020-08-27","Wed Aug 05 09:56:41 IST 2020"
"0.214","1.98","58.85","48.71","50.35","0.182","0.265","0.49","1395999","7651575","1256750","4743750","359.35","360","2020-08-27","Wed Aug 05 09:58:16 IST 2020"
"0.215","1.98","58.85","48.72","50.35","0.184","0.265","0.49","1415166","7679113","1256750","4743750","358.8","360","2020-08-27","Wed Aug 05 09:59:35 IST 2020"
"0.216","1.97","58.85","48.87","50.35","0.183","0.27","0.494","1415848","7723926","1289750","4778125","358.1","360","2020-08-27","Wed Aug 05 10:01:08 IST 2020"
"0.216","1.98","58.85","48.87","50.35","0.183","0.268","0.494","1415848","7723926","1278750","4775375","358.1","360","2020-08-27","Wed Aug 05 10:02:28 IST 2020"
"0.219","1.98","58.44","48.28","50.35","0.188","0.268","0.494","1463873","7769076","1278750","4775375","358.1","360","2020-08-27","Wed Aug 05 10:03:36 IST 2020"
"0.208","1.79","58.85","49.1","50.35","0.181","0.251","0.494","1415364","7812851","1210000","4815250","358.0","360","2020-08-27","Wed Aug 05 10:04:58 IST 2020"
"0.214","1.98","59.26","49.24","50.35","0.181","0.268","0.494","1415364","7812851","1278750","4775375","358.1","360","2020-08-27","Wed Aug 05 10:06:28 IST 2020"
"0.228","1.94","59.26","49.22","50.35","0.197","0.279","0.494","1548414","7844445","1340625","4812500","357.85","360","2020-08-27","Wed Aug 05 10:07:59 IST 2020"
