"0.3","0.48","0.21","-0.34","703.15","652748","1349769","498000","2424000","Mon Jun 22 13:15:54 IST 2020"
"0.29","0.45","0.19","-0.38","702.85","626932","1383393","470400","2451600","Mon Jun 22 13:28:59 IST 2020"
"0.27","0.44","0.18","-0.55","701.65","620038","1404561","445200","2481600","Mon Jun 22 13:39:58 IST 2020"
"0.29","0.46","0.19","-0.55","701.7","657775","1435723","472800","2460000","Mon Jun 22 13:49:44 IST 2020"
"0.28","0.45","0.18","-0.57","701.5","645790","1450976","452400","2473200","Mon Jun 22 13:59:18 IST 2020"
"0.28","0.46","0.17","-0.7","700.6","657809","1437492","405600","2407200","Mon Jun 22 14:09:50 IST 2020"
"0.28","0.44","0.19","-0.5","702","640644","1440678","436800","2360400","Mon Jun 22 14:20:15 IST 2020"
"0.22","0.45","0.13","-0.16","704.4","417486","934886","290400","2215200","Mon Jun 22 15:32:50 IST 2020"
"0.13","0.0","0.13","-0.3","703.45","0","56","290400","2215200","Mon Jun 22 15:47:13 IST 2020"
"0.13","0.0","0.13","-0.3","703.45","103","0","290400","2215200","Mon Jun 22 15:58:24 IST 2020"
"0.13","0.0","0.13","-0.3","703.45","102","0","290400","2215200","Mon Jun 22 16:09:19 IST 2020"
